id,translations,created_at,language_code,base_translations,keys,language_iso_code
3204017e-a929-47b3-9b1c-a0616e545233,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.24,japanese,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ja
1c0f9fe4-07a2-4a5d-a4e8-ee26661ec076,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.412,kazakh,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",kk
57ff975c-53f3-4992-b255-011439a94d61,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.655,korean,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ko
281363c0-71fd-48af-ae99-157d09471735,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.843,lao,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",lo
ffaf8edc-1da5-41c2-b692-aad08a84bee2,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.938,latvian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",lv
2b12f701-9457-4aa6-8496-d3b78622b82e,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.003,lithuanian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",lt
afcbffb3-5ac2-4ed4-9bb4-5edba15f4802,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.083,macedonian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",mk
05b3790a-e372-4cb8-83fa-92a514f9d50e,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.161,malay,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ms
dde2f81b-e441-4aa2-928a-bf007509fa70,"{""upload_qr"": ""QR കോഡ് അപ്‌ലോഡ് ചെയ്യുക"", ""enter_code"": ""കോഡ് നൽകുക"", ""state_label"": ""സംസ്ഥാനം"", ""accept_terms"": ""ഞാൻ നിബന്ധനകളും വ്യവസ്ഥകളും അംഗീകരിക്കുന്നു"", ""country_label"": ""രാജ്യം"", ""language_label"": ""ഭാഷ"", ""continue_button"": ""തുടരുക"", ""welcome_heading"": ""CONNECTA-വിലേക്ക് സ്വാഗതം"", ""welcome_subtitle"": ""ദയവായി നിങ്ങളുടെ QR കോഡ് അപ്‌ലോഡ് ചെയ്യുക അല്ലെങ്കിൽ റഫറൽ കോഡ് നൽകുക"", ""terms_and_conditions"": ""നിയമങ്ങളും നിബന്ധനകളും""}",2025-07-14 12:51:26.247,malayalam,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ml
ed0393c1-d856-4795-8656-ff5b47213e96,"{""upload_qr"": ""QR कोड अपलोड करा"", ""enter_code"": ""कोड टाका"", ""state_label"": ""राज्य"", ""accept_terms"": ""मी नियम व अटी स्वीकारतो"", ""country_label"": ""देश"", ""language_label"": ""भाषा"", ""continue_button"": ""सुरू ठेवा"", ""welcome_heading"": ""CONNECTA मध्ये आपले स्वागत आहे"", ""welcome_subtitle"": ""कृपया आपला QR कोड अपलोड करा किंवा रेफरल कोड टाका"", ""terms_and_conditions"": ""नियम व अटी""}",2025-07-14 12:51:26.473,marathi,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",mr
a40f8a05-adb7-4df3-9455-9afd206d2660,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.546,mongolian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",mn
07bae78e-ad2a-4488-b332-4955c74b8e9b,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.626,nepali,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ne
27d29314-ab9a-4def-85cb-71deacd177d7,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.759,norwegian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",no
ad7e32a0-921a-4f8d-b213-57954e03c21f,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.856,persian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",fa
546f900e-84e6-424d-86f7-eb86dfb4365d,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:26.947,polish,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",pl
406144c7-ebe0-41b8-88dd-3b3713e0dc16,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:27.045,portuguese,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",pt
b1cb3bc2-5e5a-408e-b53c-51921a9e1f34,"{""upload_qr"": ""QR ਕੋਡ ਅਪਲੋਡ ਕਰੋ"", ""enter_code"": ""ਕੋਡ ਦਾਖਲ ਕਰੋ"", ""state_label"": ""ਸੂਬਾ"", ""accept_terms"": ""ਮੈਂ ਨਿਯਮਾਂ ਅਤੇ ਸ਼ਰਤਾਂ ਨੂੰ ਸਵੀਕਾਰ ਕਰਦਾ ਹਾਂ"", ""country_label"": ""ਦੇਸ਼"", ""language_label"": ""ਭਾਸ਼ਾ"", ""continue_button"": ""ਜਾਰੀ ਰੱਖੋ"", ""welcome_heading"": ""CONNECTA ਵਿੱਚ ਤੁਹਾਡਾ ਸੁਆਗਤ ਹੈ"", ""welcome_subtitle"": ""ਕਿਰਪਾ ਕਰਕੇ ਆਪਣਾ QR ਕੋਡ ਅਪਲੋਡ ਕਰੋ ਜਾਂ ਰੈਫਰਲ ਕੋਡ ਦਾਖਲ ਕਰੋ"", ""terms_and_conditions"": ""ਨਿਯਮ ਅਤੇ ਸ਼ਰਤਾਂ""}",2025-07-14 12:51:27.354,punjabi,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",pa
5e26df02-0292-4766-bb77-9e52d73f645d,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:27.429,romanian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ro
c794f8ca-2c02-48f4-b7e4-2399b3a4b770,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:27.711,russian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ru
3cec0d3e-e6c5-4ff3-9f05-da284d6a52ec,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:27.796,serbian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",sr
bb797ab2-baa9-4a36-8fa9-fb872e2c3611,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:28.028,slovenian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",sl
ab8ebd12-9b8f-4a2a-b67e-1d6cd77e0c65,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:28.381,swahili,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",sw
40a5ce6f-4bc2-4beb-bf3b-cc2d7b32397a,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:28.474,swedish,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",sv
88ca2984-2bbf-4cdb-a561-32b7b81bc413,"{""upload_qr"": ""QR குறியீட்டை பதிவேற்றவும்"", ""enter_code"": ""குறிப்பை உள்ளிடவும்"", ""state_label"": ""மாநிலம்"", ""accept_terms"": ""நிபந்தனைகளை ஏற்கிறேன்"", ""country_label"": ""நாடு"", ""language_label"": ""மொழி"", ""continue_button"": ""தொடரவும்"", ""welcome_heading"": ""CONNECTA-க்கு வரவேற்பு"", ""welcome_subtitle"": ""உங்கள் QR குறியீட்டை பதிவேற்றவும் அல்லது பரிந்துரை குறியீட்டை உள்ளிடவும்"", ""terms_and_conditions"": ""விதிமுறைகள் மற்றும் நிபந்தனைகள்""}",2025-07-14 12:51:28.557,tamil,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ta
78fd0eb2-c340-46db-a473-b35417c3b171,"{""upload_qr"": ""QR కోడ్ అప్లోడ్ చేయండి"", ""enter_code"": ""కోడ్ నమోదు చేయండి"", ""state_label"": ""రాష్ట్రం"", ""accept_terms"": ""నేను నిబంధనలు మరియు షరతులను అంగీకరిస్తున్నాను"", ""country_label"": ""దేశం"", ""language_label"": ""భాష"", ""continue_button"": ""కొనసాగించండి"", ""welcome_heading"": ""CONNECTA కి స్వాగతం"", ""welcome_subtitle"": ""దయచేసి మీ QR కోడ్‌ను అప్లోడ్ చేయండి లేదా రిఫరల్ కోడ్‌ను నమోదు చేయండి"", ""terms_and_conditions"": ""నిబంధనలు మరియు షరతులు""}",2025-07-14 12:51:28.624,telugu,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",te
7336582e-106c-480d-b6cd-bc0b0e1c6ac6,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-13 12:57:07.055,thai,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",th
7a09ec8a-a37f-4c05-b252-83046b0d9def,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-13 12:57:07.198,turkish,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",tr
